Site,Date(UTC),Air Temp,Wind Speed,Min Temp,Max Temp,1Hr Precip,6Hr Precip,Rel Humidity,Wind Gust,Wind Direction,Weather,Pressure,Total Cloud,Visibility,Solar Rad,Sunshine,Snow Depth,Dew Point,OLE Temp
Tulloch Bridge,30/09/2019 08:00,8.5,1,,,0,,95,,60,Dry,1009,8,50,80,,,7.8,
Tulloch Bridge,30/09/2019 09:00,9.1,1,,,0,,90,,100,Dry,1010,7,45,238,,,7.6,
Tulloch Bridge,30/09/2019 10:00,9.4,6,,,0,,88,,40,Dry,1010,8,50,406,,,7.6,
Tulloch Bridge,30/09/2019 11:00,9.8,5,,,0,,87,,40,Dry,1010,8,40,670,,,7.9,
Tulloch Bridge,30/09/2019 12:00,10.4,5,,,0,0,77,,50,Dry,1009,7,50,983,,,6.7,
Tulloch Bridge,30/09/2019 13:00,10.4,7,,,0,,76,,60,Dry,1009,8,45,1022,,,6.5,
Tulloch Bridge,30/09/2019 14:00,10.7,5,,,0,,75,,70,Dry,1009,8,50,618,,,6.5,
Tulloch Bridge,30/09/2019 15:00,10.6,6,,,0,,71,,80,Dry,1008,7,50,513,,,5.7,
Tulloch Bridge,30/09/2019 16:00,10.1,3,,,0,,70,,70,Dry,1007,8,50,343,,,4.9,
Tulloch Bridge,30/09/2019 17:00,9.2,6,,,0,,69,,70,Dry,1007,8,50,246,,,4,
Tulloch Bridge,30/09/2019 18:00,8.5,6,,11.3,0,0,76,,70,Dry,1007,7,50,63,,,4.7,
Tulloch Bridge,30/09/2019 19:00,7.9,5,,,0,,82,,120,Dry,1007,8,50,0,,,5.1,
Tulloch Bridge,30/09/2019 20:00,7.6,7,,,0,,83,,90,Dry,1007,8,50,0,,,5,
Tulloch Bridge,30/09/2019 21:00,7.1,7,,,0,,85,,80,Dry,1007,8,50,0,,,4.8,
Tulloch Bridge,30/09/2019 22:00,7,6,,,0,,84,,80,Dry,1007,3,50,0,,,4.6,
Tulloch Bridge,30/09/2019 23:00,6.8,6,,,0,,85,,80,Dry,1007,8,50,0,,,4.6,
Tulloch Bridge,01/10/2019 00:00,6.5,6,,,0,0,84,,90,Dry,1007,7,50,,,,4,
Tulloch Bridge,01/10/2019 01:00,6,5,,,0,,82,,100,Dry,1007,7,45,0,,,3.3,
Tulloch Bridge,01/10/2019 02:00,5.8,5,,,0,,83,,110,Dry,1006,7,45,0,,,3.2,
Tulloch Bridge,01/10/2019 03:00,5.7,6,,,0,,81,,90,Dry,1006,7,35,0,,,2.8,
Tulloch Bridge,01/10/2019 04:00,4.3,2,,,0,,84,,40,Dry,1006,1,50,0,,,2,
Tulloch Bridge,01/10/2019 05:00,3.5,1,,,0,,86,,110,Dry,1006,2,35,0,,,1.4,
Tulloch Bridge,01/10/2019 06:00,4.1,1,3.3,,0,0,86,,190,Dry,1007,7,45,0,,,2.1,
Tulloch Bridge,01/10/2019 07:00,4.3,2,,,0,,86,,80,Rain,1007,2,50,7,,,2.3,
Tulloch Bridge,01/10/2019 08:00,5.1,5,,,0,,84,,50,Rain,1008,7,50,147,,,2.7,
Tulloch Bridge,01/10/2019 09:00,6,5,,,0,,78,,80,Rain,1008,7,50,436,,,2.5,
Tulloch Bridge,01/10/2019 10:00,8.2,5,,,0,,71,,60,Dry,1008,8,40,1039,,,3.4,
Tulloch Bridge,01/10/2019 11:00,9.1,5,,,0,,57,,10,Dry,1009,4,35,1690,,,1.1,
Tulloch Bridge,01/10/2019 12:00,9.8,5,,,0,0,59,,80,Dry,1009,6,50,1737,,,2.2,
Tulloch Bridge,01/10/2019 13:00,9,8,,,0,,61,,350,Dry,1009,5,40,1189,,,2,
Tulloch Bridge,01/10/2019 14:00,9,8,,,0,,57,,340,Dry,1010,6,45,1374,,,1,
Tulloch Bridge,01/10/2019 15:00,10.2,8,,,0,,61,,20,Dry,1010,7,50,1059,,,3.1,
Tulloch Bridge,01/10/2019 16:00,8.4,12,,,0,,69,,340,Light shower,1010,6,50,497,,,3.2,
Tulloch Bridge,01/10/2019 17:00,7.6,5,,,0,,68,,340,Rain,1011,6,50,198,,,2.2,
Tulloch Bridge,01/10/2019 18:00,6.2,5,,10.6,0,0,74,,10,Dry,1012,4,50,79,,,2,
Tulloch Bridge,01/10/2019 19:00,4.2,3,,,0,,79,,30,Dry,1013,5,50,0,,,1,
Tulloch Bridge,01/10/2019 20:00,2.6,3,,,0,,81,,350,Dry,1014,2,50,0,,,-0.2,
Tulloch Bridge,01/10/2019 21:00,2,2,,,0,,97,,260,Dry,1015,7,50,0,,,1.6,
Tulloch Bridge,01/10/2019 22:00,4.2,5,,,0,,88,,340,Precipitation,1015,7,20,0,,,2.5,
Tulloch Bridge,01/10/2019 23:00,2.3,1,,,0,,95,,150,Rain,1016,7,50,0,,,1.6,
Tulloch Bridge,02/10/2019 00:00,1.5,3,,,0,0,97,,180,Dry,1017,6,50,,,,1.2,
Tulloch Bridge,02/10/2019 01:00,1.9,2,,,0,,98,,10,Dry,1017,6,50,0,,,1.7,
Tulloch Bridge,02/10/2019 02:00,3.2,6,,,0,,86,,310,Dry,1017,,50,0,,,1.1,
Tulloch Bridge,02/10/2019 03:00,0,1,,,0,,95,,110,Dry,1017,0,50,0,,,-0.6,
Tulloch Bridge,02/10/2019 04:00,-0.9,1,,,0,,98,,150,Dry,1018,3,50,0,,,-1.1,
Tulloch Bridge,02/10/2019 05:00,0.4,1,,,0,,100,,30,Dry,1018,4,45,0,,,0.4,
Tulloch Bridge,02/10/2019 06:00,-1.9,1,-1.9,,0,0,99,,150,Dry,1019,3,50,0,,,-2,
Tulloch Bridge,02/10/2019 07:00,-0.4,2,,,0,,99,,240,Dry,1019,3,45,17,,,-0.5,
Tulloch Bridge,02/10/2019 08:00,1.7,1,,,0,,99,,290,Dry,1019,6,45,222,,,1.6,
Tulloch Bridge,02/10/2019 09:00,3.3,5,,,0.2,,89,,50,Dry,1020,1,50,280,,,1.8,
Tulloch Bridge,02/10/2019 10:00,7.3,3,,,0,,75,,220,Dry,1020,7,40,360,,,3.2,
Tulloch Bridge,02/10/2019 11:00,8.5,7,,,0,,65,,260,Dry,1020,7,50,785,,,2.5,
Tulloch Bridge,02/10/2019 12:00,9.1,8,,,0,0.2,62,,300,Dry,1020,8,35,803,,,2.4,
Tulloch Bridge,02/10/2019 13:00,10.5,6,,,0,,61,,300,Dry,1020,8,40,1226,,,3.4,
Tulloch Bridge,02/10/2019 14:00,10.2,7,,,0,,59,,300,Dry,1020,8,45,894,,,2.7,
Tulloch Bridge,02/10/2019 15:00,9.8,8,,,0,,64,,280,Dry,1021,7,45,511,,,3.5,
Tulloch Bridge,02/10/2019 16:00,9.5,6,,,0,,68,,280,Dry,1021,8,50,267,,,3.9,
Tulloch Bridge,02/10/2019 17:00,9.4,6,,,0,,67,,280,Dry,1021,8,50,194,,,3.7,
Tulloch Bridge,02/10/2019 18:00,8.8,6,,10.6,0,0,71,,270,Dry,1022,8,50,44,,,3.9,
Tulloch Bridge,02/10/2019 19:00,7.9,3,,,0,,79,,20,Dry,1022,8,50,0,,,4.5,
Tulloch Bridge,02/10/2019 20:00,6.6,1,,,0,,88,,80,Dry,1022,8,50,0,,,4.9,
Tulloch Bridge,02/10/2019 21:00,6.1,2,,,0,,94,,190,Dry,1023,8,40,0,,,5.3,
Tulloch Bridge,02/10/2019 22:00,6.2,2,,,0,,92,,70,Dry,1023,8,50,0,,,5.1,
Tulloch Bridge,02/10/2019 23:00,5.3,1,,,0,,92,,320,Dry,1022,8,50,0,,,4.2,
Tulloch Bridge,03/10/2019 00:00,1.7,0,,,0,0,92,,0,Dry,1022,1,30,,,,0.6,
Tulloch Bridge,03/10/2019 01:00,0.9,3,,,0,,98,,60,Dry,1022,0,35,0,,,0.7,
Tulloch Bridge,03/10/2019 02:00,0,1,,,0,,98,,300,Dry,1022,0,50,0,,,-0.2,
Tulloch Bridge,03/10/2019 03:00,-1.3,1,,,0,,98,,170,Misty,1021,1,4,0,,,-1.5,
Tulloch Bridge,03/10/2019 04:00,-0.4,3,,,0,,100,,140,Dry,1021,0,45,0,,,-0.4,
Tulloch Bridge,03/10/2019 05:00,2.8,5,,,0,,94,,150,Dry,1020,0,50,0,,,2,
Tulloch Bridge,03/10/2019 06:00,1.6,6,-2,,0,0,97,,180,Dry,1020,0,50,0,,,1.2,
Tulloch Bridge,03/10/2019 07:00,2.9,7,,,0,,91,,120,Dry,1018,0,30,19,,,1.7,
Tulloch Bridge,03/10/2019 08:00,4.3,5,,,0,,88,,140,Dry,1018,0,50,238,,,2.6,
Tulloch Bridge,03/10/2019 09:00,8.2,7,,,0,,69,,90,Dry,1017,2,50,738,,,3,
Tulloch Bridge,03/10/2019 10:00,9.1,13,,,0,,66,,110,Dry,1016,6,50,1126,,,3.3,
Tulloch Bridge,03/10/2019 11:00,9.1,12,,,0,,66,,110,Dry,1014,6,30,1017,,,3.1,
Tulloch Bridge,03/10/2019 12:00,9.3,14,,,0,0,64,,120,Dry,1013,7,50,672,,,3,
Tulloch Bridge,03/10/2019 13:00,9.3,14,,,0,,64,29,120,Dry,1012,7,45,511,,,2.9,
Tulloch Bridge,03/10/2019 14:00,9.2,10,,,0,,63,,120,Dry,1011,8,45,442,,,2.7,
Tulloch Bridge,03/10/2019 15:00,9.2,10,,,0,,65,,130,Dry,1009,2,40,415,,,3.1,
Tulloch Bridge,03/10/2019 16:00,8.8,14,,,0,,67,29,130,Dry,1008,5,50,210,,,3.2,
Tulloch Bridge,03/10/2019 17:00,8.5,10,,,0,,69,31,130,Light rain,1007,8,50,53,,,3.3,
Tulloch Bridge,03/10/2019 18:00,8.6,12,,9.9,0,0,71,32,140,Rain,1007,8,50,13,,,3.8,
Tulloch Bridge,03/10/2019 19:00,8.6,9,,,0,,72,,120,Dry,1005,8,40,0,,,4,
Tulloch Bridge,03/10/2019 20:00,8.5,8,,,0,,72,,140,Light shower,1005,8,35,0,,,3.9,
Tulloch Bridge,03/10/2019 21:00,8.2,8,,,0.6,,78,,140,Light rain,1004,8,50,0,,,4.7,
Tulloch Bridge,03/10/2019 22:00,8.5,8,,,0,,75,,130,Rain,1004,8,45,0,,,4.4,
Tulloch Bridge,03/10/2019 23:00,8.6,7,,,0,,76,,100,Light shower,1003,8,50,0,,,4.8,
Tulloch Bridge,04/10/2019 00:00,8.4,6,,,0,0.6,79,,130,Light rain,1002,2,45,,,,5.1,
Tulloch Bridge,04/10/2019 01:00,8.9,7,,,0,,77,,110,Light rain,1002,7,45,0,,,5.2,
Tulloch Bridge,04/10/2019 02:00,9.4,9,,,0,,76,,110,Rain,1001,6,50,0,,,5.4,
Tulloch Bridge,04/10/2019 03:00,9.4,9,,,0,,77,,100,Dry,1001,8,40,0,,,5.6,
Tulloch Bridge,04/10/2019 04:00,9.5,5,,,0,,73,,100,Dry,1002,8,50,0,,,5.1,
Tulloch Bridge,04/10/2019 05:00,9.7,7,,,0,,77,,120,Dry,1002,8,50,0,,,6,
Tulloch Bridge,04/10/2019 06:00,9.5,5,7.9,,0,0,76,,120,Rain,1003,8,50,0,,,5.6,
Tulloch Bridge,04/10/2019 07:00,9.5,9,,,0,,77,,110,Dry,1004,7,50,4,,,5.7,
Tulloch Bridge,04/10/2019 08:00,9.6,5,,,0,,77,,120,Dry,1005,8,50,26,,,5.9,
Tulloch Bridge,04/10/2019 09:00,9.6,6,,,0,,76,,80,Dry,1006,7,45,99,,,5.6,
Tulloch Bridge,04/10/2019 10:00,10.2,7,,,0,,73,,70,Dry,1006,8,50,330,,,5.6,
Tulloch Bridge,04/10/2019 11:00,10.8,7,,,0,,72,,60,Dry,1007,7,35,596,,,6,
Tulloch Bridge,04/10/2019 12:00,11.2,7,,,0,0,72,,70,Dry,1008,8,50,452,,,6.4,
Tulloch Bridge,04/10/2019 13:00,11.4,6,,,0,,68,,90,Dry,1009,7,45,373,,,5.9,
Tulloch Bridge,04/10/2019 14:00,11.9,5,,,0,,66,,100,Dry,1009,7,50,335,,,5.8,
Tulloch Bridge,04/10/2019 15:00,11.5,5,,,0,,71,,100,Dry,1010,7,50,205,,,6.5,
Tulloch Bridge,04/10/2019 16:00,11.2,3,,,0,,76,,70,Dry,1010,8,35,267,,,7.3,
Tulloch Bridge,04/10/2019 17:00,9.9,2,,,0,,89,,50,Light shower,1012,8,4,135,,,8.2,
Tulloch Bridge,04/10/2019 18:00,9.1,0,,11.9,0.2,0.2,93,,0,Rain,1012,7,45,14,,,8.1,
Tulloch Bridge,04/10/2019 19:00,9.2,3,,,0,,84,,130,Dry,1013,7,50,0,,,6.8,
Tulloch Bridge,04/10/2019 20:00,9.4,6,,,0,,76,,150,Dry,1014,7,50,0,,,5.5,
Tulloch Bridge,04/10/2019 21:00,8.6,7,,,0,,74,,160,Dry,1014,7,50,0,,,4.4,
Tulloch Bridge,04/10/2019 22:00,8.2,9,,,0,,76,,160,Dry,1014,4,50,0,,,4.3,
Tulloch Bridge,04/10/2019 23:00,8.9,8,,,0,,73,,150,Dry,1015,7,50,0,,,4.4,
Tulloch Bridge,05/10/2019 00:00,8.2,5,,,0,0,76,,130,Dry,1015,8,50,,,,4.4,
Tulloch Bridge,05/10/2019 01:00,6.6,2,,,0,,87,,160,Dry,1015,8,50,0,,,4.6,
Tulloch Bridge,05/10/2019 02:00,8.8,7,,,0,,75,,170,Dry,1015,7,50,0,,,4.7,
Tulloch Bridge,05/10/2019 03:00,8.3,6,,,0,,78,,290,Dry,1014,7,50,0,,,4.8,
Tulloch Bridge,05/10/2019 04:00,8.8,8,,,0,,79,,140,Dry,1014,8,50,0,,,5.4,
Tulloch Bridge,05/10/2019 05:00,8.7,9,,,0,,80,,140,Dry,1014,8,50,0,,,5.5,
Tulloch Bridge,05/10/2019 06:00,8.5,9,6.6,,0,0,83,,140,Dry,1014,8,50,0,,,5.8,
Tulloch Bridge,05/10/2019 07:00,8.8,10,,,0,,82,,160,Dry,1015,8,50,6,,,6,
Tulloch Bridge,05/10/2019 08:00,9.3,8,,,0,,80,,160,Dry,1014,8,50,80,,,6.2,
Tulloch Bridge,05/10/2019 09:00,9.9,10,,,0,,76,,140,Dry,1014,8,45,300,,,6,
Tulloch Bridge,05/10/2019 10:00,10.2,10,,,0,,75,,140,Dry,1014,8,50,316,,,6,
Tulloch Bridge,05/10/2019 11:00,10.4,10,,,0,,74,,140,Dry,1013,8,45,379,,,6,
Tulloch Bridge,05/10/2019 12:00,10,14,,,0,0,80,29,130,Light shower,1013,8,29,503,,,6.8,
Tulloch Bridge,05/10/2019 13:00,10.1,8,,,0.2,,82,,120,Light rain,1013,8,25,310,,,7.2,
Tulloch Bridge,05/10/2019 14:00,9.9,6,,,0.6,,85,,110,Moderate rain,1013,8,18,167,,,7.5,
Tulloch Bridge,05/10/2019 15:00,9.8,6,,,1.4,,85,,110,Moderate rain,1012,8,20,147,,,7.5,
Tulloch Bridge,05/10/2019 16:00,9.8,8,,,0.8,,87,,90,Light rain,1012,8,27,125,,,7.9,
Tulloch Bridge,05/10/2019 17:00,10.2,8,,,0,,85,,110,Rain,1012,8,50,171,,,7.8,
Tulloch Bridge,05/10/2019 18:00,10.2,8,,10.5,0,3,83,,80,Dry,1011,8,29,29,,,7.5,
Tulloch Bridge,05/10/2019 19:00,10.4,5,,,0,,83,,70,Drizzly rain,1011,5,30,0,,,7.7,
Tulloch Bridge,05/10/2019 20:00,10.7,6,,,0,,82,,40,Light rain,1010,7,19,0,,,7.9,
Tulloch Bridge,05/10/2019 21:00,10.6,9,,,0.2,,84,,150,Light rain,1010,7,30,0,,,8.1,
Tulloch Bridge,05/10/2019 22:00,10.7,12,,,0,,84,,140,Rain,1010,8,18,0,,,8.2,
Tulloch Bridge,05/10/2019 23:00,10.5,9,,,0,,86,,140,Light rain,1009,7,13,0,,,8.4,
Tulloch Bridge,06/10/2019 00:00,10.8,9,,,0.2,0.4,84,,150,Light rain,1008,7,30,,,,8.3,
Tulloch Bridge,06/10/2019 01:00,10.9,12,,,0,,85,,160,Light rain,1008,8,30,0,,,8.6,
Tulloch Bridge,06/10/2019 02:00,10.7,9,,,1.8,,89,,150,Moderate rain,1007,8,16,0,,,9,
Tulloch Bridge,06/10/2019 03:00,10.5,10,,,3.2,,89,,140,Moderate rain,1007,8,9,0,,,8.8,
Tulloch Bridge,06/10/2019 04:00,10.3,6,,,2.2,,87,,140,Moderate rain,1007,8,15,0,,,8.4,
Tulloch Bridge,06/10/2019 05:00,10,8,,,1.4,,89,,140,Moderate rain,1008,8,12,0,,,8.3,
Tulloch Bridge,06/10/2019 06:00,9.3,8,9.3,,1.6,10.6,87,,100,Moderate rain,1009,8,14,0,,,7.3,
Tulloch Bridge,06/10/2019 07:00,9,6,,,1.6,,87,,80,Moderate rain,1009,7,16,0,,,7.1,
Tulloch Bridge,06/10/2019 08:00,8.7,6,,,0.6,,91,,80,Moderate rain,1010,8,18,47,,,7.4,
Tulloch Bridge,06/10/2019 09:00,9.1,6,,,0.6,,93,,80,Light rain,1011,7,19,241,,,8.1,
Tulloch Bridge,06/10/2019 10:00,9.7,6,,,0.2,,92,,50,Light rain,1012,8,25,327,,,8.5,
Tulloch Bridge,06/10/2019 11:00,11.1,5,,,0,,81,,100,Rain,1012,7,45,559,,,8,
Tulloch Bridge,06/10/2019 12:00,11.2,10,,,0,3,76,,120,Dry,1012,7,50,768,,,7.3,
Tulloch Bridge,06/10/2019 13:00,11.2,8,,,0,,73,,110,Dry,1013,8,50,756,,,6.7,
Tulloch Bridge,06/10/2019 14:00,11.1,7,,,0,,77,,150,Dry,1014,8,40,767,,,7.3,
Tulloch Bridge,06/10/2019 15:00,10.4,10,,,0,,79,,130,Dry,1015,8,50,276,,,7,
Tulloch Bridge,06/10/2019 16:00,10.4,9,,,0,,79,,150,Dry,1016,8,35,174,,,7,
Tulloch Bridge,06/10/2019 17:00,10,9,,,0,,79,,140,Dry,1017,8,50,57,,,6.7,
Tulloch Bridge,06/10/2019 18:00,9.8,9,,11.9,0,0,79,,140,Dry,1016,8,50,15,,,6.4,
Tulloch Bridge,06/10/2019 19:00,9.7,8,,,0,,76,,130,Dry,1015,6,50,0,,,5.7,
Tulloch Bridge,06/10/2019 20:00,10.3,14,,,0,,78,30,130,Dry,1014,8,50,0,,,6.7,
Tulloch Bridge,06/10/2019 21:00,9.9,12,,,0,,85,31,130,Drizzly rain,1014,7,7,0,,,7.5,
Tulloch Bridge,06/10/2019 22:00,10.3,12,,,0.2,,81,,150,Rain,1014,8,40,0,,,7.3,
Tulloch Bridge,06/10/2019 23:00,10.4,15,,,0,,81,,140,Dry,1013,8,29,0,,,7.4,
Tulloch Bridge,07/10/2019 00:00,10.6,23,,,0,0.2,80,33,170,Dry,1011,5,50,,,,7.4,
Tulloch Bridge,07/10/2019 01:00,10.8,13,,,0,,79,37,160,Dry,1011,8,50,0,,,7.4,
Tulloch Bridge,07/10/2019 02:00,10.7,23,,,0,,81,38,160,Dry,1010,7,40,0,,,7.7,
Tulloch Bridge,07/10/2019 03:00,10.3,16,,,0,,86,37,150,Haze,1008,8,11,0,,,8.2,
Tulloch Bridge,07/10/2019 04:00,10.8,22,,,0,,82,37,150,Rain,1007,8,50,0,,,7.9,
Tulloch Bridge,07/10/2019 05:00,11.1,21,,,0,,75,41,160,Rain,1006,8,50,0,,,7,
Tulloch Bridge,07/10/2019 06:00,9.9,16,9.5,,0.2,0.2,85,35,160,Light shower,1005,8,7,0,,,7.5,
Tulloch Bridge,07/10/2019 07:00,9.8,20,,,0.4,,90,33,160,Light rain,1004,8,5,0,,,8.4,
Tulloch Bridge,07/10/2019 08:00,9.6,17,,,1.4,,89,31,160,Light rain,1004,8,9,40,,,8,
Tulloch Bridge,07/10/2019 09:00,9.6,7,,,1.2,,94,32,180,Moderate rain,1003,8,10,150,,,8.7,
Tulloch Bridge,07/10/2019 10:00,10.3,14,,,1.6,,93,,190,Moderate rain,1002,8,7,193,,,9.3,
Tulloch Bridge,07/10/2019 11:00,11.2,10,,,1.8,,89,,180,Light rain,1001,7,30,352,,,9.5,
Tulloch Bridge,07/10/2019 12:00,12.1,17,,,0.8,7,80,,200,Rain,1001,8,19,655,,,8.9,
Tulloch Bridge,07/10/2019 13:00,13.3,12,,,0.4,,73,30,200,Rain,1000,4,22,984,,,8.6,
Tulloch Bridge,07/10/2019 14:00,11.9,9,,,0,,74,,240,Rain,1000,7,26,781,,,7.5,
Tulloch Bridge,07/10/2019 15:00,12.1,6,,,1,,70,,230,Rain,1000,7,22,687,,,7,
Tulloch Bridge,07/10/2019 16:00,9.3,8,,,0.8,,85,37,210,Rain,1000,8,30,507,,,7,
Tulloch Bridge,07/10/2019 17:00,9.3,8,,,1,,86,,230,Rain,1000,7,45,154,,,7.2,
Tulloch Bridge,07/10/2019 18:00,9.7,13,,13.6,0,3,81,,200,Dry,1000,5,17,46,,,6.7,
Tulloch Bridge,07/10/2019 19:00,9.7,10,,,2.4,,82,,220,Moderate shower,999,1,15,0,,,6.8,
Tulloch Bridge,07/10/2019 20:00,9.9,10,,,1,,85,,220,Heavy shower,1000,7,5,0,,,7.6,
Tulloch Bridge,07/10/2019 21:00,8.4,10,,,2,,86,32,210,Rain,999,8,45,0,,,6.3,
Tulloch Bridge,07/10/2019 22:00,8.8,10,,,0.2,,88,,210,Rain,998,7,45,0,,,7,
Tulloch Bridge,07/10/2019 23:00,8.8,8,,,2.8,,92,,210,Moderate shower,998,8,4,0,,,7.7,
Tulloch Bridge,08/10/2019 00:00,9.7,10,,,3,11,87,,210,Light rain,997,2,20,,,,7.8,
Tulloch Bridge,08/10/2019 01:00,8.9,13,,,1.4,,84,,210,Moderate rain,996,8,6,0,,,6.5,
Tulloch Bridge,08/10/2019 02:00,8.8,7,,,5,,86,30,230,Moderate rain,996,8,4,0,,,6.7,
Tulloch Bridge,08/10/2019 03:00,9.1,7,,,2.8,,86,,250,Moderate rain,995,8,12,0,,,6.9,
Tulloch Bridge,08/10/2019 04:00,8.3,10,,,4,,83,,220,Moderate rain,994,1,11,0,,,5.7,
Tulloch Bridge,08/10/2019 05:00,7.6,12,,,3.8,,88,,210,Moderate rain,994,8,23,0,,,5.9,
Tulloch Bridge,08/10/2019 06:00,8.4,9,7.5,,0.6,18,87,,210,Light shower,994,2,13,0,,,6.5,
Tulloch Bridge,08/10/2019 07:00,8.3,12,,,0,,81,,210,Rain,993,7,27,4,,,5.4,
Tulloch Bridge,08/10/2019 08:00,9.2,12,,,0,,82,,210,Light shower,992,8,12,90,,,6.3,
Tulloch Bridge,08/10/2019 09:00,8.1,13,,,1.6,,92,,200,Moderate rain,992,8,8,251,,,6.9,
Tulloch Bridge,08/10/2019 10:00,9,14,,,2.6,,92,,200,Moderate rain,991,4,9,250,,,7.9,
Tulloch Bridge,08/10/2019 11:00,9.1,16,,,2.8,,92,32,200,Moderate rain,990,2,8,356,,,7.9,
Tulloch Bridge,08/10/2019 12:00,9.5,17,,,2.6,10,90,35,200,Moderate rain,990,8,5,530,,,8.1,
Tulloch Bridge,08/10/2019 13:00,9.6,13,,,1.2,,91,31,210,Moderate rain,989,8,10,554,,,8.3,
Tulloch Bridge,08/10/2019 14:00,10.1,14,,,0.8,,89,,210,Moderate shower,989,8,16,325,,,8.4,
Tulloch Bridge,08/10/2019 15:00,9.9,13,,,2.2,,90,31,220,Light rain,989,8,8,165,,,8.4,
Tulloch Bridge,08/10/2019 16:00,9.7,13,,,1,,89,,210,Moderate rain,989,8,9,197,,,8,
Tulloch Bridge,08/10/2019 17:00,9.5,9,,,0.8,,87,,220,Moderate shower,989,8,7,130,,,7.6,
Tulloch Bridge,08/10/2019 18:00,9.3,13,,10.4,0.8,6,87,,220,Light shower,989,8,9,35,,,7.3,
Tulloch Bridge,08/10/2019 19:00,9.6,12,,,0.6,,84,,220,Light rain,989,8,17,0,,,7.1,
Tulloch Bridge,08/10/2019 20:00,9.5,13,,,2.2,,76,30,220,Rain,989,7,50,0,,,5.6,
Tulloch Bridge,08/10/2019 21:00,9.1,9,,,0.8,,86,,220,Moderate shower,990,8,7,0,,,6.9,
Tulloch Bridge,08/10/2019 22:00,8.6,6,,,4.2,,90,30,240,Light rain,990,8,45,0,,,7.2,
Tulloch Bridge,08/10/2019 23:00,9.6,10,,,0.2,,83,,230,Light shower,990,8,22,0,,,7,
Tulloch Bridge,09/10/2019 00:00,9.7,14,,,0,8,78,,220,Light shower,990,8,12,,,,6.2,
Tulloch Bridge,09/10/2019 01:00,9.5,13,,,0.4,,81,30,220,Moderate shower,990,8,7,0,,,6.5,
Tulloch Bridge,09/10/2019 02:00,9,10,,,1,,83,31,230,Moderate shower,990,8,16,0,,,6.4,
Tulloch Bridge,09/10/2019 03:00,9.4,15,,,0.4,,76,32,230,Rain,990,8,30,0,,,5.4,
Tulloch Bridge,09/10/2019 04:00,8.7,12,,,1,,86,31,210,Moderate shower,990,8,20,0,,,6.5,
Tulloch Bridge,09/10/2019 05:00,9.4,14,,,0,,77,,220,Drizzly rain,990,5,20,0,,,5.7,
Tulloch Bridge,09/10/2019 06:00,9.1,12,8.3,,0.6,3,79,,230,Drizzly rain,990,8,13,0,,,5.8,
Tulloch Bridge,09/10/2019 07:00,8.3,8,,,0.6,,83,,230,Light rain,991,8,40,0,,,5.6,
Tulloch Bridge,09/10/2019 08:00,8.9,13,,,0.2,,83,,220,Rain,990,8,22,64,,,6.2,
Tulloch Bridge,09/10/2019 09:00,8.5,12,,,0.4,,88,,220,Moderate shower,991,8,5,253,,,6.7,
Tulloch Bridge,09/10/2019 10:00,9.5,8,,,1,,80,,240,Light rain,990,5,35,324,,,6.4,
Tulloch Bridge,09/10/2019 11:00,9,14,,,0.4,,82,,230,Moderate shower,991,8,9,436,,,6.2,
Tulloch Bridge,09/10/2019 12:00,10.3,15,,,1,4,79,,220,Rain,991,8,23,873,,,6.9,
Tulloch Bridge,09/10/2019 13:00,8.8,7,,,1.6,,83,,230,Moderate rain,991,8,23,441,,,6.2,
Tulloch Bridge,09/10/2019 14:00,8.9,7,,,2.2,,89,,220,Light rain,991,8,35,241,,,7.2,
Tulloch Bridge,09/10/2019 15:00,9.9,12,,,0,,76,,220,Light shower,991,8,35,443,,,5.9,
Tulloch Bridge,09/10/2019 16:00,10,13,,,0,,75,,220,Light shower,991,6,40,464,,,5.8,
Tulloch Bridge,09/10/2019 17:00,9.3,13,,,0,,80,,230,Light shower,991,7,30,237,,,6.2,
Tulloch Bridge,09/10/2019 18:00,8.9,12,,10.4,1,4,85,,210,Moderate rain,992,2,10,24,,,6.6,
Tulloch Bridge,09/10/2019 19:00,9.6,13,,,0,,81,,220,Rain,992,8,50,0,,,6.6,
Tulloch Bridge,09/10/2019 20:00,9.9,12,,,0,,79,,220,Drizzly rain,992,8,15,0,,,6.5,
Tulloch Bridge,09/10/2019 21:00,9.9,14,,,0.2,,82,,200,Rain,992,5,50,0,,,7,
Tulloch Bridge,09/10/2019 22:00,9.9,12,,,1.6,,81,30,210,Moderate shower,992,8,8,0,,,6.9,
Tulloch Bridge,09/10/2019 23:00,9.8,8,,,4.6,,87,,220,Moderate rain,992,8,6,0,,,7.8,
Tulloch Bridge,10/10/2019 00:00,9.6,10,,,2.2,9,87,,200,Moderate rain,993,8,19,,,,7.6,
Tulloch Bridge,10/10/2019 01:00,10.1,8,,,1.8,,84,,280,Light rain,994,8,35,0,,,7.6,
Tulloch Bridge,10/10/2019 02:00,10.1,12,,,0,,79,29,240,Rain,994,8,50,0,,,6.8,
Tulloch Bridge,10/10/2019 03:00,9.7,8,,,0.6,,85,,230,Rain,995,8,11,0,,,7.4,
Tulloch Bridge,10/10/2019 04:00,9.2,7,,,0.6,,87,,250,Moderate shower,995,4,7,0,,,7.2,
